query_table,query_column,query_value,candidate_table,candidate_column,candidate_value
basketballteam_left,title,bc tsmoki-minsk,basketballteam_right,title,bc minsk-2006
basketballteam_left,title,dumbarton dodgers basketball club,basketballteam_right,title,dumbarton dodgers
basketballteam_left,title,primeiro de agosto basketball,basketballteam_right,title,c.d. primeiro de agosto (basketball)
basketballteam_left,title,kk union olimpija,basketballteam_right,title,kk olimpija
basketballteam_left,title,ezzahra sport rades,basketballteam_right,title,ezzahra sports
basketballteam_left,title,pacific caesar,basketballteam_right,title,pacific caesar surabaya
basketballteam_left,title,halcones uv xalapa,basketballteam_right,title,halcones de xalapa
basketballteam_left,title,bintulu rainbow bc,basketballteam_right,title,bintulu rainbow b.c.
motorsportseason_left,title,1996 australian touring car season,motorsportseason_left,title,1996 australian touring car season
motorsportseason_left,title,1981 can-am season,motorsportseason_left,title,1981 can-am season
motorsportseason_left,title,2006 australian formula ford championship,motorsportseason_left,title,2006 australian formula ford championship
motorsportseason_left,title,2008 nascar camping world east series,motorsportseason_left,title,2008 nascar camping world east series
motorsportseason_left,title,2010 rally america season,motorsportseason_left,title,2010 rally america season
motorsportseason_left,title,1984 criterium of polish speedway leagues aces,motorsportseason_left,title,1984 criterium of polish speedway leagues aces
motorsportseason_left,title,2012 nascar stock v6 series,motorsportseason_left,title,2012 nascar stock v6 series
motorsportseason_left,title,iroc xvii,motorsportseason_left,title,iroc xvii
motorsportseason_left,title,2011 plfa season,motorsportseason_left,title,2011 plfa season
motorsportseason_left,title,2006 fia gt3 european championship season,motorsportseason_left,title,2006 fia gt3 european championship season
motorsportseason_left,title,2005 american le mans series season,motorsportseason_left,title,2005 american le mans series season
motorsportseason_left,title,2008 formula 3 sudamericana season,motorsportseason_left,title,2008 formula 3 sudamericana season
motorsportseason_left,title,1993 world rally championship season,motorsportseason_left,title,1993 world rally championship season
motorsportseason_left,title,1976 nascar winston cup series,motorsportseason_left,title,1976 nascar winston cup series
motorsportseason_left,title,2012 nascar camping world truck series,motorsportseason_left,title,2012 nascar camping world truck series
motorsportseason_left,title,2008 team long track world championship,motorsportseason_left,title,2008 team long track world championship
motorsportseason_left,title,2008 golden helmet (poland),motorsportseason_left,title,2008 golden helmet (poland)
motorsportseason_left,title,1991 tooheys 1000,motorsportseason_left,title,1991 tooheys 1000
motorsportseason_left,title,2013 formula renault 2.0 nec season,motorsportseason_left,title,2013 formula renault 2.0 nec season
motorsportseason_left,title,2009 v8 supercar season,motorsportseason_left,title,2009 v8 supercar season
motorsportseason_left,title,1978 hardie-ferodo 1000,motorsportseason_left,title,1978 hardie-ferodo 1000
motorsportseason_left,title,1950 grand prix motorcycle racing season,motorsportseason_left,title,1950 grand prix motorcycle racing season
motorsportseason_left,title,1975 formula 5000 season,motorsportseason_left,title,1975 formula 5000 season
motorsportseason_left,title,2003 grand prix motorcycle racing season,motorsportseason_left,title,2003 grand prix motorcycle racing season
motorsportseason_left,title,2006 fia gt championship season,motorsportseason_left,title,2006 fia gt championship season
motorsportseason_left,title,2012 asa midwest tour season,motorsportseason_left,title,2012 asa midwest tour season
motorsportseason_left,title,2008 european rally championship season,motorsportseason_left,title,2008 european rally championship season
motorsportseason_left,title,2003 formula renault 2000 masters season,motorsportseason_left,title,2003 formula renault 2000 masters season
motorsportseason_left,title,2005 world series by renault season,motorsportseason_left,title,2005 world series by renault season
motorsportseason_left,title,1990 australian touring car championship,motorsportseason_left,title,1990 australian touring car championship
motorsportseason_left,title,2009 asa midwest tour season,motorsportseason_left,title,2009 asa midwest tour season
motorsportseason_left,title,1993 efda nations cup,motorsportseason_left,title,1993 efda nations cup
motorsportseason_left,title,2004 all-japan formula three season,motorsportseason_left,title,2004 all-japan formula three season
motorsportseason_left,title,1961 grand prix motorcycle racing season,motorsportseason_left,title,1961 grand prix motorcycle racing season
motorsportseason_left,title,1974 nascar winston cup series,motorsportseason_left,title,1974 nascar winston cup series
motorsportseason_left,title,2011 eurocup clio season,motorsportseason_left,title,2011 eurocup clio season
motorsportseason_left,title,1987 james hardie 1000,motorsportseason_left,title,1987 james hardie 1000
motorsportseason_left,title,1981 nascar winston cup series,motorsportseason_left,title,1981 nascar winston cup series
motorsportseason_left,title,1990 nascar busch series,motorsportseason_left,title,1990 nascar busch series
motorsportseason_left,title,1997 primus 1000 classic,motorsportseason_left,title,1997 primus 1000 classic
motorsportseason_left,title,2003 bob jane t-marts 1000,motorsportseason_left,title,2003 bob jane t-marts 1000
motorsportseason_left,title,1934 grand prix season,motorsportseason_left,title,1934 grand prix season
motorsportseason_left,title,2010 formula renault 3.5 series season,motorsportseason_left,title,2010 formula renault 3.5 series season
motorsportseason_left,title,2003 formula bmw adac season,motorsportseason_left,title,2003 formula bmw adac season
motorsportseason_left,title,2007 formula palmer audi season,motorsportseason_left,title,2007 formula palmer audi season
motorsportseason_left,title,1976 australian drivers' championship,motorsportseason_left,title,1976 australian drivers' championship
motorsportseason_left,title,2012 german formula three season,motorsportseason_left,title,2012 german formula three season
motorsportseason_left,title,2007 world touring car championship season,motorsportseason_left,title,2007 world touring car championship season
motorsportseason_left,title,1965 in nascar,motorsportseason_left,title,1965 in nascar
motorsportseason_left,title,2012 formula 3 sudamericana season,motorsportseason_left,title,2012 formula 3 sudamericana season
governmentagency_left,title,new york city health and hospitals corporation,hospital_right,title,nyc health + hospitals/coler
rugbyleague_left,title,hopetoun cup,sportsleague_left,title,hopetoun cup
rugbyleague_left,title,kenya national sevens circuit,sportsleague_left,title,kenya national sevens circuit
rugbyleague_left,title,mal meninga cup,sportsleague_left,title,mal meninga cup
rugbyleague_left,title,tribute western counties west,sportsleague_left,title,tribute western counties west
rugbyleague_left,title,coupe falcou,sportsleague_left,title,coupe falcou
rugbyleague_left,title,dorset & wilts 3 south,sportsleague_left,title,dorset & wilts 3 south
rugbyleague_left,title,south american women's sevens championship,sportsleague_left,title,south american women's sevens championship
rugbyleague_left,title,saru community cup,sportsleague_left,title,saru community cup
rugbyleague_left,title,canadian direct insurance premier league,sportsleague_left,title,canadian direct insurance premier league
rugbyleague_left,title,torneo de la urba,sportsleague_left,title,torneo de la urba
rugbyleague_left,title,james bevan trophy,sportsleague_left,title,james bevan trophy
rugbyleague_left,title,london 3 north west,sportsleague_left,title,london 3 north west
rugbyleague_left,title,southeastern collegiate rugby conference,sportsleague_left,title,southeastern collegiate rugby conference
rugbyleague_left,title,elgon cup,sportsleague_left,title,elgon cup
rugbyleague_left,title,berks/bucks & oxon 2,sportsleague_left,title,berks/bucks & oxon 2
rugbyleague_left,title,harry jepson trophy,sportsleague_left,title,harry jepson trophy
rugbyleague_left,title,vodacom cup,sportsleague_left,title,vodacom cup
rugbyleague_left,title,dorset & wilts 3 north,sportsleague_left,title,dorset & wilts 3 north
rugbyleague_left,title,illawarra rugby league,sportsleague_left,title,illawarra rugby league
rugbyleague_left,title,london 1 north,sportsleague_left,title,london 1 north
rugbyleague_left,title,irb junior world rugby trophy,sportsleague_left,title,irb junior world rugby trophy
rugbyleague_left,title,berks/bucks & oxon championship,sportsleague_left,title,berks/bucks & oxon championship
rugbyleague_left,title,kb extraliga,sportsleague_left,title,kb extraliga
rugbyleague_left,title,south west 1 east,sportsleague_left,title,south west 1 east
rugbyleague_left,title,european women's sevens championship,sportsleague_left,title,european women's sevens championship
rugbyleague_left,title,shepherd neame kent 2,sportsleague_left,title,shepherd neame kent 2
rugbyleague_left,title,para pan american championship,sportsleague_left,title,para pan american championship
rugbyleague_left,title,rfl community shield,sportsleague_left,title,rfl community shield
rugbyleague_left,title,north 1 west,sportsleague_left,title,north 1 west
rugbyleague_left,title,usa rugby sevens collegiate national championships,sportsleague_left,title,usa rugby sevens collegiate national championships
rugbyleague_left,title,irb women's sevens challenge cup,sportsleague_left,title,irb women's sevens challenge cup
rugbyleague_left,title,london 1 south,sportsleague_left,title,london 1 south
rugbyleague_left,title,puma trophy,sportsleague_left,title,puma trophy
rugbyleague_left,title,london 2 south east,sportsleague_left,title,london 2 south east
rugbyleague_left,title,punta del este sevens,sportsleague_left,title,punta del este sevens
rugbyleague_left,title,cronulla-sutherland district rugby football league,sportsleague_left,title,cronulla-sutherland district rugby football league
