title
Geoff Ryman
Ben Bova
Ben Bova
Ben Bova
Ben Bova
Ben Bova
Ben Bova
Ben Bova
Ben Bova
Ben Bova
Dan Simmons
Dan Simmons
Steven Brust
Steven Brust
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Lois McMaster Bujold
Lois McMaster Bujold
Lois McMaster Bujold
Lois McMaster Bujold
Suford Lewis
Suford Lewis
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Greg Bear
Theodore Sturgeon
John F. Carr
Jerry Pournelle
John F. Carr
John F. Carr
Janet Kagan
Mark L. Olson
Priscilla Olson
Zenna Henderson
Theodore Sturgeon
Barry N. Malzberg
Poul Anderson
Larry Niven
George R. R. Martin
Algis Budrys
Frederik Pohl
Jack Williamson
Raymond Z. Gallun
Kate Wilhelm
Ben Bova
Alexei Panshin
Murray Leinster
Frederik Pohl
C. M. Kornbluth
Damon Knight
Lester del Rey
"John W. Campbell, Jr."
Mrs. John W. Campbell
C. L. Moore
Virginia Kidd
Robert Silverberg
Ray Bradbury
Michael Crichton
Harlan Ellison
Theodore Sturgeon
Avram Davidson
Poul Anderson
Brian W. Aldiss
Henry Kuttner
Damon Knight
Robert A. Heinlein
Arthur C. Clarke
Arthur C. Clarke
"John W. Campbell, Jr."
Isaac Asimov
Poul Anderson
William F. Nolan
William F. Nolan
Bruce Sterling
Brian W. Aldiss
Greg Bear
Greg Bear
Gene Wolfe
J. Michael Straczynski
Greg Bear
Greg Bear
Greg Bear
Greg Bear
Michael Bishop
Harlan Ellison
Peter Straub
Gene Wolfe
Gene Wolfe
Thomas M. Disch
"James Tiptree, Jr."
Philip K. Dick
Steven Owen Godersky
Roger Zelazny
Norman Spinrad
Philip K. Dick
Bruce Sterling
Fred Saberhagen
David G. Hartwell
Dean Ing
Dean Ing
Dean Ing
F. M. Busby
Jerry Pournelle
Laurence M. Janifer
David Drake
Robert Silverberg
Joanna Russ
Karl Edward Wagner
Dean Ing
Chelsea Quinn Yarbro
John Stanley
uncredited
Terry Dowling
Harlan Ellison
Harlan Ellison
Harlan Ellison
Harlan Ellison
Harlan Ellison
Harlan Ellison
Harlan Ellison
Harlan Ellison
Harlan Ellison
Harlan Ellison
Harlan Ellison
Harlan Ellison
Richard A. Lupoff
Arthur C. Clarke
Arthur C. Clarke
Frederik Pohl
Frederik Pohl
Frederik Pohl
Frederik Pohl
Frederik Pohl
Harlan Ellison
Harlan Ellison
Jack L. Chalker
Jack L. Chalker
Jack L. Chalker
Sheldon Jaffery
Audrey Parente
Hugh B. Cave
Clive Barker
Spider Robinson
Spider Robinson
Joe Haldeman
James P. Hogan
James P. Hogan
James P. Hogan
James P. Hogan
James P. Hogan
James P. Hogan
James P. Hogan
James P. Hogan
James P. Hogan
James P. Hogan
James P. Hogan
James P. Hogan
James P. Hogan
Michael Bishop
Pamela Sargent
Gordon R. Dickson
Gordon R. Dickson
David Drake
Karl Edward Wagner
Norman Spinrad
Stephen King
Dennis Etchison
David Langford
David Langford
Isaac Asimov
Roger Anker
Christopher Beaumont
Ray Bradbury
John Tomerlin
Howard Browne
Dennis Etchison
Richard Matheson
Harlan Ellison
Charles E. Fritch
George Clayton Johnson
Richard Christian Matheson
Ray Russell
Frank M. Robinson
Saul David
Robert Bloch
William F. Nolan
Roger Corman
Jerry Sohl
Chad Oliver
Jessica Amanda Salmonson
Jessica Amanda Salmonson
Brian W. Aldiss
Donald A. Wollheim
Thomas M. Disch
I. Cooper Willis
Catherine Crook de Camp
Karl Edward Wagner
George Alec Effinger
Robert R. McCammon
Christopher Fowler
Richard L. Tierney
Bob Shaw
Roger Zelazny
Roger Zelazny
Roger Zelazny
Stephen P. Brown
William Gibson
Jerry Pournelle
Neil Gaiman
F. Paul Wilson
George R. R. Martin
Poul Anderson
Ray Bradbury
Walter Jon Williams
Lewis Shiner
Orson Scott Card
David Drake
David Drake
Brian W. Aldiss
Jane Yolen
Robert Bloch
Isaac Asimov
Isaac Asimov
Isaac Asimov
Isaac Asimov
Isaac Asimov
Fredric Brown
Fredric Brown
John Brunner
Arthur C. Clarke
Anthony Boucher
Frederik Pohl
Avram Davidson
Isaac Asimov
L. Sprague de Camp
L. Sprague de Camp
Harry Harrison
Brian W. Aldiss
Anthony Boucher
Peter S. Beagle
J. R. R. Tolkien
J. R. R. Tolkien
Cordwainer Smith
Cordwainer Smith
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Isaac Asimov
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
Arthur C. Clarke
uncredited
John Brunner
J. R. R. Tolkien
Isaac Asimov
Robert Bloch
James E. Gunn
Lin Carter
Roger Elwood
Sandra Miesel
Patrick McGuire
August Derleth
August Derleth
H. P. Lovecraft
Everett F. Bleiler
Everett F. Bleiler
Lester del Rey
Frederik Pohl
Harlan Ellison
Lester del Rey
Larry Niven
Larry Niven
uncredited
J. J. Pierce
J. J. Pierce
Lester del Rey
August Derleth
Glenn Lord
Albert E. Gechter
Richard L. Tierney
Fritz Leiber
Fritz Leiber
Fritz Leiber
Fritz Leiber
Fritz Leiber
Walter Hooper
C. S. Lewis
C. S. Lewis
C. S. Lewis
C. S. Lewis
C. S. Lewis
C. S. Lewis
C. S. Lewis
C. S. Lewis
Roger Lancelyn Green
Alastair Fowler
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Larry Niven
Isaac Asimov
George Zebrowski
Frederik Pohl
Donald A. Wollheim
Andre Norton
Rick Brooks
Helen-Jo Jakusz Hewitt
Alfred Bester
Alfred Bester
Gordon R. Dickson
Gordon R. Dickson
Gordon R. Dickson
Gordon R. Dickson
Gordon R. Dickson
Edmond Hamilton
Leigh Brackett
Margaret Howes
Leigh Brackett
Edmond Hamilton
Walter Hooper
John Steinbeck
John Steinbeck
Lester del Rey
Robert Bloch
Alan Dean Foster
Walter Gillings
Edward E. Smith
Thomas N. Scortia
Lin Carter
Lin Carter
Alan Dean Foster
Barry N. Malzberg
Stephen Robinett
Lin Carter
Forrest J. Ackerman
Donald A. Wollheim
Ron Goulart
Frederik Pohl
Lester del Rey
Lin Carter
Frederik Pohl
Fritz Leiber
L. Sprague de Camp
Roy G. Krenkel
Glenn Lord
Gahan Wilson
Glenn Lord
L. Sprague de Camp
Larry Niven
Mike Resnick
Anthony R. Lewis
Patricia C. Wrede
Diana Wynne Jones
Emma Bull
Emma Bull
uncredited
uncredited
Bernhardt J. Hurwood
Isaac Asimov
T. E. D. Klein
Wilson Tucker
James White
Robert M. Price
Robert Bloch
Lin Carter
Ray Bradbury
"James Tiptree, Jr."
Ray Bradbury
Margaret St. Clair
Teresa Nielsen Hayden
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
David Langford
Mike Resnick
Walt Willis
James White
Bruce Pelz
James White
James White
James White
James White
James White
James White
James White
James White
James White
James White
Gary Louie
Gary Louie
Isaac Asimov
Melissa J. Perenson
Alan Dean Foster
Janet Asimov
Kathi Maio
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Poul Anderson
Sandra Miesel
Sandra Miesel
Sandra Miesel
Sandra Miesel
Sandra Miesel
Sandra Miesel
Ben Bova
Kenneth Brower
Dr. Bernard Dixon
"Mark R. Chartrand, III"
William K. Stuckey
James Delson
"Lloyd Biggle, Jr."
Harry Lebelson
Michael Edelhart
Eugene Linden
Joel Davis
uncredited
Ben Bova
Kenneth Brower
"Mark R. Chartrand, III"
Dr. Bernard Dixon
James Delson
Sam Bruskin
James Oberg
Belinda Dumont
Robert L. Forward
Dick Teresi
K. C. Cole
Ben Bova
Kenneth Brower
Dr. Bernard Dixon
John Gribbin
Renee Fuller
Michael Shore
Jeff Rovin
Charles Berlitz
Marvin Minsky
Arthur C. Clarke
Kurt R. Stehling
"Mark R. Chartrand, III"
Gerard K. O'Neill
James E. Lovelock
Dr. Bernard Dixon
Brian O'Leary
Morton Schatzman
Robert Silverberg
Jonathan Rosenbaum
James Oberg
Susan Mazur
Bibi Wein
Kenneth Jon Rose
Frank Herbert
Daniel S. Greenberg
Anthony Wolff
Kathleen Stein
"Mark R. Chartrand, III"
Dr. Bernard Dixon
John J. Berger
Dr. Bernard Dixon
Brian O'Leary
Peter Evans
Robert S. Ryan
Harry Lebelson
Dean Ing
Brian Van der Horst
Robert L. Forward
Roger Rapoport
Jeff Rovin
Ben Mayer
Gregory Benford
David E. H. Jones
Ben Bova
Eleanor Smith
Dr. Bernard Dixon
David C. Webb
Philip Hilts
Gregory Miller
Jeff Rovin
E. Lee Speigel
Robert March
Charles Kohlhase
Kathleen McAuliffe
uncredited
Phyllis Wollman
"Mark R. Chartrand, III"
Ben Bova
Gordon F. Sander
Dr. Bernard Dixon
James Oberg
Don Wall
Norma Varley
Jonathan Rosenbaum
Harry Lebelson
Paul J. Nahin
Kenneth Brower
Kathleen Stein
Ben Bova
Scot Morris
Susan Mazur
"Mark R. Chartrand, III"
Martin Zlotnick
Don Wall
Bernard Dixon
G. Harry Stine
Walli Leff
Jeff Rovin
Stephen Demorest
James Oberg
Timothy Bay
Craig Covault
John Gorman
Hal Hellman
Kathleen McAuliffe
"Mark R. Chartrand, III"
Patricia Seremet
Kathy Keeton
Kenneth Brower
Jerry Grey
John Whitney
Jeff Rovin
Dr. Bernard Dixon
James Oberg
John Pfeiffer
James S. Albus
David Rorvik
R. Bruce McColm
Edwin Newman
Ray Bradbury
various
various
Patrick Moore
Kenneth Jon Rose
Ben Bova
Kenneth Brower
Dr. Bernard Dixon
"Mark R. Chartrand, III"
James Delson
Jeff Rovin
Joe Hannan
Damon Knight
James Oberg
Robert A. Heinlein
Douglas Colligan
Joel Davis
uncredited
Martin J. Pitt
Frank Herbert
Kenneth Brower
Dr. Bernard Dixon
G. Harry Stine
Jeff Rovin
Spider Robinson
Harry Lebelson
Jonathan V. Post
David Lyttleton-Smith
Ray Bradbury
Robert Malone
"Mark R. Chartrand, III"
Stan Kent
Norman Myers
Dr. Bernard Dixon
Brian O'Leary
Sam Bruskin
James Oberg
Richard Chapman
James A. Michener
John Stoltenberg
Robert L. Forward
David Saltman
"Mark R. Chartrand, III"
"Rawleigh Warner, Jr."
Kenneth Brower
"Mark R. Chartrand, III"
Dr. Bernard Dixon
James Delson
Bibi Wein
Robert Anton Wilson
Dava Sobel
Daniel S. Greenberg
Scot Morris
Barbara Ford
Bob Guccione
Kenneth Brower
"Mark R. Chartrand, III"
Dr. Bernard Dixon
Patrick Moore
William K. Stuckey
James Delson
Tom Johnson
James Oberg
Thomas Hoover
Kathleen Stein
various
various
various
various
Lord John Hunt
Susan Mazur
Frank Kendig
Kenneth Brower
"Mark R. Chartrand, III"
Dr. Bernard Dixon
Patrick Moore
James Delson
uncredited
James Oberg
William K. Stuckey
Owen Davies
Robert L. Forward
Helen Drusine
Buckminster Fuller
"Edmund G. Brown, Jr."
Russell Schweickart
Jerry Schad
Frank Kendig
Kenneth Brower
"Mark R. Chartrand, III"
Patrick Moore
Dr. Bernard Dixon
Ben Bova
James Delson
James Oberg
Dennis Overbye
James Oberg
Jonathan B. Tucker
Daniel S. Greenberg
Bibi Wein
Ben Bova
Kenneth Brower
"Mark R. Chartrand, III"
Dr. Bernard Dixon
Patrick Moore
James Delson
Robert Anton Wilson
James Oberg
G. Harry Stine
Robert L. Forward
William K. Stuckey
Stephan A. Schwartz
Roy A. Gallant
Christopher Evans (I)
Frank Kendig
"Mark R. Chartrand, III"
Kenneth Brower
Dr. Bernard Dixon
Patrick Moore
James Delson
G. Harry Stine
Gena Corea
Frederik Pohl
Christopher Priest
Dava Sobel
Frank Kendig
Kenneth Brower
"Mark R. Chartrand, III"
Dr. Bernard Dixon
Patrick Moore
James Delson
James Delson
Joe Haldeman
Harry Lebelson
Jonathan V. Post
Scot Morris
James Oberg
Trudy E. Bell
Frank Kendig
Kenneth Brower
"Mark R. Chartrand, III"
Dr. Bernard Dixon
Patrick Moore
James Delson
Robert Anton Wilson
Tricia Vita
Tom Johnson
Art Gatti
Hal Hellman
George S. Robinson
"Alan Anderson, Jr."
Peter Dickinson
Roy A. Gallant
Ben Bova
Kenneth Brower
"Mark R. Chartrand, III"
Dr. Bernard Dixon
William K. Stuckey
James Delson
James Delson
Bibi Wein
Allan Hendry
Bevan M. French
Douglas Gasner
Chester R. Kyle
Patrick Moore
Dave Dooling
Jerry Grey
Kenneth Brower
"Mark R. Chartrand, III"
Dr. Bernard Dixon
William K. Stuckey
James Delson
James Delson
Stephen Demorest
James Oberg
Carl Sagan
Kenneth Jon Rose
Patrick Moore
Michael Cassutt
Stan Kent
Kenneth Brower
"Mark R. Chartrand, III"
Dr. Bernard Dixon
James Delson
James Delson
Stephen Demorest
Eric Rosen
James Oberg
Stephen Davis
Gene Bylinsky
William K. Stuckey
Dava Sobel
Dava Sobel
Stuart Diamond
J. Anderson Dorman
Kenneth Brower
"Mark R. Chartrand, III"
Dr. Bernard Dixon
James Delson
Patrick Moore
Harry Lebelson
Robert L. Forward
Ronald Dans
Robert A. Freitas
uncredited
Cheryl Simon
Robert Anderson
Kenneth Brower
Kathleen McAuliffe
Jerry Grey
David Cohen
Michael Edelhart
R. Bruce McColm
Daniel S. Greenberg
Philip Hilts
Jeff Rovin
David K. Lynch
Brian O'Leary
Eric Schwartz
Dr. Bernard Dixon
G. Harry Stine
R. Bruce McColm
Jeff Rovin
James Oberg
Eric Lander
Trudy E. Bell
Linda Steinman
David K. Lynch
Ben Bova
Patricia Seremet
Dr. Bernard Dixon
"Robert Guccione, Jr."
Bob Kall
Paul M. Sammon
Bill Moseley
Alexei Panshin
Christopher Simpson
James A. Michener
Stephan A. Schwartz
Robert Rivlin
William Herbst
Ben Bova
Gordon F. Sander
Dr. Bernard Dixon
Nick Engler
Walli F. Leff
Mitch Tuchman
Sal Manna
Christopher Evans (I)
Paul Dong
Kenneth Jon Rose
Gerard K. O'Neill
Fawn Vrazo
Douglas Colligan
Robert L. Forward
Scot Morris
Allan Hendry
Martin Sherwood
Nick Sullivan
Dr. Bernard Dixon
Alex Wagner
R. Bruce McColm
Sal Manna
Jeff Rovin
Arthur Byron Cover
Hal Hellman
Daniel Cohen
Mike Edelhart
James Oberg
Gerard K. O'Neill
David K. Lynch
Ben Bova
Karen Payne
Ben Bova
Robert Kall
Jeff Rovin
Scott Cohen
Jack Williamson
Nick Engler
James Oberg
Bruce Schechter
Michael Jeffries
David K. Lynch
"John G. Driscoll, C. F. C."
Don Wall
Dr. Bernard Dixon
Charles Kohlhase
Chris Tucker
Jeff Rovin
uncredited
Roger M. Williams
Ron Bitto
uncredited
Isaac Asimov
Geoffrey Golson
Kathleen McAuliffe
Allan Hendry
Noel W. Hinners
Mark Washburn
Dr. Bernard Dixon
Brian O'Leary
Walli F. Leff
Jeff Rovin
Susanna Cuyler
Gini Kopecky
Brad Balfour
Harry Lebelson
James E. Oberg
Gregory Benford
Jane Bosveld
Douglas Garr
William Herbst
Dr. Bernard Dixon
Ben Bova
Susan Mazur
Dr. Bernard Dixon
Walli F. Leff
Jerry Pournelle
Tom Hight
Jeff Rovin
David K. Lynch
Anne-Lise Gotzsche
盛田昭夫?Akio Morita
Kenneth Jon Rose
Dr. Bernard Dixon
Theodore R. Simpson
Denise Collier
Jeff Rovin
Janel Bladow
Doug Garr
Kathleen Stein
Roger Rapoport
Norv Brasch
uncredited
Brian O'Leary
Kathy Keeton
Don Wall
Dr. Bernard Dixon
Omni Foundation
Patrick Huyghe
Tim Onosko
Algis Budrys
Lewis Branscomb
Paul M. Sammon
Vicki E. Lindner
Susan Mazur
Kathleen Stein
uncredited
Steve Aaronson
Patrick Moore
Thomas O. Paine
Walli F. Leff
Dr. Bernard Dixon
John W. Wilson
Mitch Tuchman
Janel Bladow
Charles Platt
Kathleen Ann Hughes
Sal Manna
Norvell Brasch
Kathleen McAuliffe
Rene Dubos
"James Reston, Jr."
Jeff Hecht
Hans A. Bethe
Eric Schwartz
Dr. Bernard Dixon
David Monagan
Robert Rivlin
Delta Willis
R. Bruce McColm
Kenneth Jon Rose
Carla Fine
Patrick Moore
Ben Bova
John J. Berger
Dr. Bernard Dixon
Jesco von Puttkamer
Gary Alan Fine
Bill Moseley
Jeff Rovin
Robert Weil
Tony Durham
Wallace Tucker
Ben Bova
Douglas Starr
Dr. Bernard Dixon
James E. Oberg
Judith Hooper
Esther Wanning
M. S. Kaplan
Michael Cassutt
Phyllis Wollman
"Roy Walford, Jr."
Yvonne Baskin
Douglas Colligan
Ben Bova
Pamela Weintraub
Dr. Bernard Dixon
Owen Davies
Anne Klein
Gordon McComb
Spider Robinson
Michael Shore
Jim Mastro
Scott Cohen
Kathleen Stein
Gordon F. Sander
various
"Mark R. Chartrand, III"
Robert Guccione
"Mark R. Chartrand, III"
Dr. Bernard Dixon
James Oberg
James Delson
Kathleen Stein
Alton Blakeslee
William K. Stuckey
Barbara J. Culliton
Thomas Hoover
Gene Bylinsky
Joseph Rao
Patrick Moore
Dr. Christopher Evans
Robert Guccione
"Mark R. Chartrand, III"
Dr. Bernard Dixon
Patrick Moore
James Delson
James Delson
Robert Anton Wilson
James Oberg
Dick Teresi
Ted Nelson
Timothy Bay
Tabitha M. Powledge
Wallace Ellerbroek
John Lilly
Stuart Diamond
Frank Kendig
Kenneth Brower
"Mark R. Chartrand, III"
Dr. Bernard Dixon
James Delson
Robert Anton Wilson
Patrick Moore
James Oberg
Dennis Meredith
Scot Morris
uncredited
Edwin E. Kintner
Dr. Bernard Dixon
James E. Oberg
Mark Teich
Norv Brasch
Paul M. Sammon
Jim Sackett
Carol A. Johmann
Vicki Lindner
Anthony Liversidge
Phoebe Hoban
Richard Levine
James Randi
Ben Bova
Douglas Starr
Dr. Bernard Dixon
Owen Davies
Judith Hooper
Sal Manna
David I. Lewin
Robert Weil
Barbara Rowes
Richard F. Dempewolff
various
Delta Willis
Phoebe Hoban
Allan Hendry
Arnold R. Deutsch
Mark Teich
Dr. Bernard Dixon
Earl Lane
Patrick Huyghe
Jonathan Rosenbaum
M. S. Kaplan
Vicki Lindner
Cleo Hanlon Buchanan
Les Ericson
Ben Bova
Leah Wallach
various
Tom Johnson
Joel Davis
Gregory Benford
Marcia F. Bartusiak
Dr. Bernard Dixon
Alcestis R. Oberg
David Loye
Mary Carpenter
Diana Goodwin
Timothy Bay
Charles Platt
Phoebe Hoban
Delta Willis
Robert Patton
Tim Onosko
Owen Davies
Marcia F. Bartusiak
Kathy Keeton
Yvonne Baskin
James Oberg
Dr. Bernard Dixon
Tim Whitaker
"William A. Nolen, M.D."
Michael Schrage
Michael Edelhart
Norv Brasch
Sir John Eccles
Judith Hooper
Phil Wiswell
Philip J. Hilts
Allan Hendry
Michael O'Donnell
Douglas Starr
Timothy Perrin
Owen Davies
Caroline Rob
Bill Moseley
Robert Rivlin
Robert S. Ryan
Robert L. Forward
Tabitha M. Powledge
Doug Garr
"James Reston, Jr."
Michel Salomon
Odean Cusack
Terence Dickinson
Ben Bova
Pamela Weintraub
Dr. Bernard Dixon
Patrick Huyghe
Michael Edelhart
Phoebe Hoban
David W. Deamer
Thomas M. Disch
Kathleen Stein
Albert Rosenfeld
Barbara Rowes
Odean Cusack
Derral Mulholland
Kathy Keeton
Madeleine Lebwohl
Owen Davies
T. A. Heppenheimer
Joel Davis
Albert Rosenfeld
Brian McKernan
Janel Bladow
Charles Platt
Michael Edelhart
Robert Weil
Richard Wolkomir
Marcia Bartusiak
Jeff Hecht
various
Julian Loewe
Owen Davies
Al Furst
Len Hilts
Les Ericson
Vernor Vinge
Douglas Starr
Owen Davies
Tabitha M. Powledge
Mike Edelhart
"Gurney Williams, III"
Kathleen McAuliffe
Editors of OMNI
Albert Rosenfeld
Anthony Liversidge
James E. Oberg
Judith Hooper
Patrick Moore
Douglas Starr
Phoebe Hoban
Ernest Volkman
Douglas Starr
Kathleen Stein
Dava Sobel
Marvin Minsky
James Kitfield
Helen E. Fisher
T. A. Heppenheimer
Michael Edelhart
Phoebe Hoban
Kathleen Stein
Richard Wolkomir
Tabitha M. Powledge
Marjorie B. Mann
Doug Garr
Hans Fantel
Patrick Moore
Robert W. Prehoda
Phoebe Hoban
Thomas Karas
Doug Garr
Barbara Ford
Patrice G. Adcroft
John Clute
Esther Wanning
Owen Davies
Owen Davies
Peter Ognibene
Judith Hooper
Anthony Wolff
Andrew Chaikin
Daniel S. Greenberg
Douglas Starr
Ben Barber
Owen Davies
Patrick Huyghe
Shelley Ross
Mitch Tuchman
J. Hoberman
Owen Davies
Phoebe Hoban
T. A. Heppenheimer
Odean Cusack
John G. Fuller
William K. Stuckey
Terence Dickinson
Barbara Rowes
"Admiral E. R. Zumwalt, Jr."
David Monagan
Bill Moseley
Owen Davies
Patrick Moore
Judith Becker
Arielle Emmett
"Robert Freitas, Jr."
Doug Garr
Dava Sobel
Cyril Ponnamperuma
Dian Fossey
James Kitfield
Mark Teich
Phoebe Hoban
Michael Edelhart
Judith Hooper
Doug Garr
Rick Boling
Jonathan Rosenbaum
Robert S. Ryan
Kathleen Stein
"James Reston, Jr."
James E. Oberg
A. A. Attanasio
Patrick Tierney
Marcia Bartusiak
Afton Blake
Ben Barber
Thomas A. Bass
Richard C. Hoagland
Carol Johmann
Michael Edelhart
Brian McKernan
uncredited
Richard Wolkomir
Pamela Weintraub
Delta Willis
Michael Edelhart
Charles Koltz
Bob Guccione
Douglas Starr
Tim Whitaker
Anthony Liversidge
Susan Lichtman
Peter Korn
Vicki Lindner
Mitch Tuchman
Tracy Kidder
Albert Rosenfeld
Peter J. Ognibene
Ben Bova
James E. Oberg
Leah Wallach
Richard Wolkomir
Gerard K. O'Neill
Frank D. Drake
Senator Larry Pressler
James Ehmann
Douglas Stein
G. Harry Stine
Owen Davies
Neil Frude
Jeff Hecht
Mitch Tuchman
Dava Sobel
John White (19242002)
Judith Hooper
Odean Cusack
Isaac Asimov
Tim Onosko
Yvonne Baskin
Peter McCormick
Joseph Finder
Derral Mulholland
"Congressman Albert Gore, Jr."
Carol Van Strum
Gini Kopecky
Ben Bova
Charles Kowal
Douglas Stein
Mitch Tuchman
Jerry Pournelle
Anthony Liversidge
Richard Wolkomir
Judith Hooper
Paul Zweig
Douglas Starr
Kathleen McAuliffe
Nick Engler
Patrick Huyghe
Ruth Winter
Phoebe Hoban
Phoebe Hoban
Jonathan Rosenbaum
Charles Platt
Phyllis Wollman
Terence Dickinson
Patrick Tierney
T. A. Heppenheimer
Edward Regis
Kathleen Stein
J. Michael Straczynski
Roger Anker
Tappan King
uncredited
Tappan King
Jillian Smith
uncredited
Tappan King
uncredited
J. Michael Straczynski
Tappan King
G. Michael Dobbs
Robert Martin
Marc Scott Zicree
George Clayton Johnson
Kurt Van Helsing
Marc Scott Zicree
Robert Martin
Marc Scott Zicree
Allan Asherman
Robert Martin
Kurt Van Helsing
Marc Scott Zicree
Kurt Van Helsing
Marc Scott Zicree
Kurt Van Helsing
Marc Scott Zicree
Carol Serling
Mike Ashley
Marc Scott Zicree
Marc Scott Zicree
Marc Scott Zicree
Marc Scott Zicree
Marc Scott Zicree
Steve Swires
Marc Scott Zicree
Jack Sullivan
Marc Scott Zicree
Stephen King
Marc Scott Zicree
Baird Searles
Marc Scott Zicree
Marc Scott Zicree
Ed Naha
Mike Ashley
Marc Scott Zicree
Mike Ashley
Marc Scott Zicree
Marc Scott Zicree
Ed Naha
Marc Scott Zicree
Carol Serling
Mike Ashley
Marc Scott Zicree
Marc Scott Zicree
Marc Scott Zicree
Carol Serling
Sam Frank
Carol Serling
Isidore Haiblum
H. P. Lovecraft
Isidore Haiblum
Thomas M. Disch
R. S. Hadji
Karl Edward Wagner
R. S. Hadji
uncredited
James Verniere
Paul M. Sammon
Carol Serling
Marc Scott Zicree
Isidore Haiblum
David J. Schow
Ron Goulart
T. E. D. Klein
Thomas M. Disch
Gahan Wilson
Ron Goulart
William Fulwiler
Isidore Haiblum
James Verniere
David J. Schow
David J. Schow
Rod Serling
T. E. D. Klein
Carol Serling
Thomas M. Disch
Gahan Wilson
Ron Goulart
Gary Frisch
James Verniere
David J. Schow
David J. Schow
T. E. D. Klein
Thomas M. Disch
Gahan Wilson
Ron Goulart
T. E. D. Klein
John Morressy
T. E. D. Klein
Mike Ashley
David J. Schow
T. E. D. Klein
